comment_id,article_id,comment_author,comment_datetime_displayed,comment_datetime,comment_content,comment_in_answer_to,comment_likes,comment_dislikes
DI20240924130700-16380495,DI20240924130700,Espavilada del día,"9/24/2024, 6:44:41 AM",2024-09-24 06:44:41,"I tant a tu que té portin esclaus 2 a preu de 1 i  els d'aquí al atur, digues que si espavilada, paga sous decents a gent d'aquí I veuràs com trobes gent que de cara al públic ja no és veu ningú del país i menys que parli català",16379162,,
DI20240924130700-16382157,DI20240924130700,Andorra,"9/24/2024, 8:50:48 AM",2024-09-24 08:50:48,Tens tota la raó! Només volen esclaus. ,16380495,,
DI20240924130700-16380944,DI20240924130700,Au,"9/24/2024, 7:17:25 AM",2024-09-24 07:17:25,"Quin sou decent vols pagar si no deixen portar ningú, llegeix! Aquesta gent s'han venut als perroflautes del sud això està clarísim. ",16380495,,
DI20240924130700-16381813,DI20240924130700,Bona excusa que tens,"9/24/2024, 8:24:57 AM",2024-09-24 08:24:57,Amb 5000 que tens de nous encara no en tens prou?  ,16380944,,
DI20240924130700-16381799,DI20240924130700,Bona excusa que tens,"9/24/2024, 8:24:11 AM",2024-09-24 08:24:11,"A la gent d'aquí en lloc dels de fora, es tant fàcil com posar gent del país perquè tot lo que arriba els teniu de forma perquè no tenen ni idea de res el 90 per cent, doncs formeu als d'aquí que almenys us parlen idiomes, demaneu a govern  que fàsin una escola de formació profesional amb cara i ulls per formar, lampistes, electricista, fusters, paletes, fornes, pastissers, tot el que calgui i prou de portar mals de cap al país ",16380944,,
DI20240924130700-16379054,DI20240924130700,Ja seria hora,"9/24/2024, 4:34:55 AM",2024-09-24 04:34:55,"Ja seria hora de aturar aquesta bogeria de immigració que apart de fer DESPLOMAR salaris, donar un servei inexistent amb català, bloquejar feina per la gent d'aquí I tensionar al màxim el tema habitatge no aportar cap valor afegit, prou desnonats sense cap formació i comenceu a pensar amb ingenyiers, investigadors, tècnics etc si voleu que empreses tecnològiques vinguin aquí",,,
DI20240924130700-16380047,DI20240924130700,2 a preu de 1,"9/24/2024, 6:04:27 AM",2024-09-24 06:04:27,"Aquesta gent treballant per mil euros ho menys 12 hores al dia i amb negre, els cv's de la gent d'aquí a les escombraries i tots el atur, sense cobertura sanitària, sense futur i sense cap programa de treballs per els major de 45 anys, gràcies a la super ministra Marsol que a deixat a molta gent amb el cul al aire i sense cap futur ",16379054,,
DI20240924130700-16378993,DI20240924130700,Carme,"9/24/2024, 4:27:57 AM",2024-09-24 04:27:57,"Molt bé Sr, Escale! Serà el proper cap de govern d’Andorra, limitacions ja ",,,
DI20240924130700-16378975,DI20240924130700,Pepe,"9/24/2024, 4:26:05 AM",2024-09-24 04:26:05,"Aquests nens amb els estómacs ben plens estan pixant fora de test tota l estona. En quin món viviu ? Penseu que els propietaris o promotors  faran pisos amb totes aquestes restriccions ? Quin serà el pròxim pas ? La expropiació ? Esteu malament del magí de veritat . O sigui no voleu turisme, no voleu inversió estrangera, no voleu nous residents … llavors quin es el vostre model de país ? De que us penseu que viu el país ? Segurament amb les vostres mesures la població acabi baixant cap als 70 o 65k persones amb un nivell d impostos elevadíssims per a pagar el funcionariat i les pensions i els serveis ? Doncs a privatitzar es clar : aquest es el futur del país amb les vostres mesures il·luminats ! ",,,
DI20240924130700-16379851,DI20240924130700,Josep,"9/24/2024, 5:50:24 AM",2024-09-24 05:50:24,No se de que es pensen que viu una part de la població andorrana o resident.. si se'n va a la merda ell viuran de la seva herencia gegant per haver venut els terrenys de la padrina.. estan jugant al monopoly sense cap coneixement,16378975,,
DI20240924130700-16379681,DI20240924130700,Vosté si que s'equivoca,"9/24/2024, 5:34:27 AM",2024-09-24 05:34:27,70.000 ? es pot baixar fins i tot fons a 50.000 habitants que és el sostre per viure bé. El demès turisme i treballadors visquent fora d'Andorra,16378975,,
DI20240924130700-16383478,DI20240924130700,Mr,"9/24/2024, 10:40:09 AM",2024-09-24 10:40:09,"Retallant molt el gasto social si, sanitat i pensions fer-ho mig privat. Llavors si. ",16379681,,
DI20240924130700-16379586,DI20240924130700,Carina,"9/24/2024, 5:26:00 AM",2024-09-24 05:26:00,Home el que està clar es que el model d’Estat que ha generat DA amb instituts i cosssos especials per tot arreu no s’aguanta. Sigui la esquerra o la dreta algú hi ha de fer alguna cosa!!!,16378975,,
DI20240924130700-16378973,DI20240924130700,Ja seria hora,"9/24/2024, 4:26:01 AM",2024-09-24 04:26:01,"Ja seria hora de aturar aquesta bogeria de immigració que apart de fer DESPLOMAR salaris, donar un servei inexistent amb català, bloquejar feina per la gent d'aquí I tensionar al màxim el tema habitatge no aportar cap valor afegit, prou desnonats sense cap formació i comenceu a pensar amb ingenyiers, investigadors, tècnics etc si voleu que empreses tecnològiques vinguin aquí",,,
DI20240924130700-16378952,DI20240924130700,Carles,"9/24/2024, 4:21:27 AM",2024-09-24 04:21:27,"Molt bona iniciativa, aixi evitem que colectius passin com ha passat a doblar-se en menys d'un any ",,,
DI20240924130700-16382217,DI20240924130700,Andorra,"9/24/2024, 8:55:31 AM",2024-09-24 08:55:31,+1,16378952,,
DI20240924120500-16379750,DI20240924120500,Dos hipoteques,"9/24/2024, 5:40:26 AM",2024-09-24 05:40:26,400.000 d'hipoteca + 400.000 d'interès ,,,
DI20240924120500-16379399,DI20240924120500,Rafa,"9/24/2024, 5:09:00 AM",2024-09-24 05:09:00,Quina barbaritat aquest deute,,,
DI20240924120500-16376518,DI20240924120500,Molt maco,"9/23/2024, 10:17:12 PM",2024-09-23 22:17:12,A quan surt la quota mensual? Xk molta gent la.paga del ingres de tenir un pis turistic,,,
DI20240924065000-16378108,DI20240924065000,Realisme o intel-ligència,"9/24/2024, 2:24:54 AM",2024-09-24 02:24:54,Seria bo que el Govern proposés polítiques de l'habitatge després de conèixer la seva realitat  i no pas improvisar com ara amb fins demagògics o electoralistes.,,,
DI20240924060500-16386347,DI20240924060500,maikelsulivella@gmail.com,"9/24/2024, 3:05:53 PM",2024-09-24 15:05:53,"Buenas medidas las que  propone la directora de la vivienda, sobre todo la de seguridad del pago del alquiler y las del seguro del piso que pagara el gobert, pero se deja una y creo que es la principal : Lo del alquiler a precio asequible, CUANTO ES EL PRECIO ASEQUIBLE, QUE DIGA LA CANTIDAD EXACTA. y así veremos si interesa cederlo o no.",,,
DI20240924060500-16385572,DI20240924060500,Marcel,"9/24/2024, 1:40:48 PM",2024-09-24 13:40:48,Impost mensual de 30 euros el metro quadrat .,,,
DI20240924060500-16378220,DI20240924060500,Andorrà,"9/24/2024, 2:41:05 AM",2024-09-24 02:41:05,"Si fan la seció forsosa, hem de fer una manifestació indefinida contra el nostre govern comunista o aniran a més! ",,,
DI20240924060500-16384748,DI20240924060500,Manifestant,"9/24/2024, 12:26:55 PM",2024-09-24 12:26:55,"Fes-ho, aviam quants sortiu.",16378220,,
DI20240924060500-16376668,DI20240924060500,L’imbècil,"9/23/2024, 10:43:39 PM",2024-09-23 22:43:39,Els pisos del senyor cap de govern també hi entren? ,,,
DI20240924060500-16383740,DI20240924060500,Ciao,"9/24/2024, 11:04:43 AM",2024-09-24 11:04:43,Añgun dia algu es prrsentara i a tota aquesta gent que ens vol robar els hi expropiaran yots els bens i comptes bancatis x compensar als afectats x el.seu mandat i acavaran demanant a la.porta de la catedral de la seu xk no podra viure a andorra. Quan tires mes del compte el.poble es rebela ,16376668,,
DI20240924060500-16379409,DI20240924060500,Quan un es espavilat,"9/24/2024, 5:09:37 AM",2024-09-24 05:09:37,Nooo,16376668,,
DI20240924060500-16376507,DI20240924060500,Organisme innecessari,"9/23/2024, 10:14:42 PM",2024-09-23 22:14:42,Que macu que queda tot plegat,,,
DI20240924060500-16376499,DI20240924060500,No s'ha dit res,"9/23/2024, 10:13:35 PM",2024-09-23 22:13:35,"Vaig sentir la entrevista i va patlar pero no dir res. Em va fer gracia allo de que volen amb la.llei fer que la gent faci la cessio voluntaria abans de forçada, hahaha, aquesta es bona. Osigui si tens un pis x un fill i et diuen k voluntariament el lloguis o t'el foten als 3 mesos i el llogaran x 3 peles, obviament el llogaras tu abans xk sino quedara expropiat. Pero aixo no es voluntari, es forçat. Es com si et diuen k t'operan un cancer xk sino et moriras als 3 mesos. Obviament no t'operes voluntariament. I va passarse molt x sobre el tema dels pisos turistics, que si una familia en te un per complementar el seu sou, o dos, tambe els hi fotran, ara al que te 100 no xk passa del 50% dels edificis, no vec gaire gent d'esquerra defensant al poble contra els 4 de sempre amb aquest tema, que els hi expropion al que en te 100 i no al que en te 1 o 2, i una altra cosa, el problema no es la inversio extrangera, es gracies a la inversio extrangera x hi han els ppcs pisos que hi han xk han fet de promotors durant decades, son les 4 families de sempre les que tenen el 40% de tots els pisos del pais, alla es on s'ha d'apretar, crear la figura del gran tenedor i plisvalues x a tothom (no nomes extrangers) x penalitzarlos fiscalment i que es desfacin de part del seu parc immobiliari x la baixa rentabilitat i aixi no quedi tot en mans de 4, pero esclar, en aquest pais ningu te els ous d'enfrentarse a ells, queda millor i mes populista arruinar families de clase mitja que tenen un pis x un familiar o turistic que han comprat amb gran esforç i mai escriire alguns cognoms ni a les noticies xk no s'enfadin els responsables de tot aixo",,,
DI20240924060500-16376289,DI20240924060500,Joan,"9/23/2024, 9:31:11 PM",2024-09-23 21:31:11,Que es posi d'acord amb govern. que les lleis van a l'inversa. ,,,
DI20240923182300-16370940,DI20240923182300,Manel,"9/23/2024, 9:58:30 AM",2024-09-23 09:58:30,Per el bé de tots espero que tot el que ara s’està construint ja estigui venut.,,,
DI20240923140400-16377772,DI20240923140400,Jandreu,"9/24/2024, 1:32:39 AM",2024-09-24 01:32:39,A Andorra li cal més Universitat i meys supermercat.,,,
DI20240923140400-16389428,DI20240923140400,Peret dels bous,"9/25/2024, 12:09:56 AM",2024-09-25 00:09:56,"Doncs aquí els tens, son gent formada, tots dos son arquitectes i en lavaquiol es enginyer, potser necessitem escoltar-los i no criticar tant...!!",16377772,,
DI20240923140400-16374675,DI20240923140400,Mongolia,"9/23/2024, 3:43:52 PM",2024-09-23 15:43:52,Tanta gent aburrida per tot arreu que nomès volent tocar els nasos per legitimar les seves mancances. Toca una crisis i una crisis important per netejar aquesta societat podrida.,,,
DI20240923140400-16372076,DI20240923140400,Sandra,"9/23/2024, 11:28:30 AM",2024-09-23 11:28:30,"Una altra vegada, aneu al Primar que per anar una mica arreglat no cal gasta molt diner.",,,
DI20240923140400-16371891,DI20240923140400,IRPF,"9/23/2024, 11:12:36 AM",2024-09-23 11:12:36,El problema és la gent andorrana o resident que pernicten més 183 dies a l'any.,,,
DI20240923140400-16371841,DI20240923140400,Residència fiscal,"9/23/2024, 11:08:43 AM",2024-09-23 11:08:43,Més control a totes les matrícules andorranes que dormen a la Seu. ,,,
DI20240923140400-16373540,DI20240923140400,Control,"9/23/2024, 1:42:43 PM",2024-09-23 13:42:43,Si volem entrar a la UE no hi haurà matricules andorranes ja… tots igual ,16371841,,
DI20240923140400-16373756,DI20240923140400,Hacienda,"9/23/2024, 2:01:34 PM",2024-09-23 14:01:34,"Però pel moment no hi som, i hi ha gent que porta mooooolts anys defraudant",16373540,,
DI20240923140400-16370631,DI20240923140400,finish,"9/23/2024, 9:31:19 AM",2024-09-23 09:31:19,"Al final Andorra no te llum,no te aeroport, no te materia prima !!!!!!!que te? ",,,
DI20240923140400-16371965,DI20240923140400,Da no en sap mes,"9/23/2024, 11:20:22 AM",2024-09-23 11:20:22,I ho que te ho expropiaran,16370631,,
DI20240923140400-16371746,DI20240923140400,Pep,"9/23/2024, 11:01:06 AM",2024-09-23 11:01:06,La enveja no es bona “FINISH” pren la pastilleta i descansa ,16370631,,
DI20240923140400-16370211,DI20240923140400,Titelles,"9/23/2024, 8:57:55 AM",2024-09-23 08:57:55,"Vaja, vaja....uns altres titelles teledirigits....",,,
DI20240923140400-16370943,DI20240923140400,Anti-globalista,"9/23/2024, 9:58:42 AM",2024-09-23 09:58:42,"Globalistes que pretenen desestabilitzar societats i subvertir políticament i social. Aquests quatre ninyatos malcriats que es volen mobilitzar i fer la performance no són res més que peons dels globalistes que mouen els fils. El mateix patró que els moviments tipus Fridays For Future, Last Generation i similars, forces de xoc globalistes que cada vegada es van tornant més agressives i violentes i pretenen sugestionar la vida i llibertat del ciutadà treballador sota un totalitarisme ideològic propi de moviments estalinistes i feixistes del segle XX.",16370211,,
DI20240923140400-16372688,DI20240923140400,Simpatitzant de la CNT,"9/23/2024, 12:21:47 PM",2024-09-23 12:21:47,"Collons, m'han censurat la resposta. En definitiva, el que deia és que mai hem estat lliures. Diferentes perros con el mismo collar.",16370943,,
DI20240923140400-16372005,DI20240923140400,Lou,"9/23/2024, 11:23:44 AM",2024-09-23 11:23:44,"Totalment d'acord. En comptes de tant protestar i envejar als demés, que es fiquin a pencar!",16370943,,
DI20240923140400-16374262,DI20240923140400,Sense papers,"9/23/2024, 2:58:55 PM",2024-09-23 14:58:55,"I perque tinc que pencar? Si tinc dret a un abitatja gratis, pensió complerta a Can Denis, una paga generosa cada mes. Apa penca tú.",16372005,,
DI20240923140400-16373547,DI20240923140400,Control,"9/23/2024, 1:43:11 PM",2024-09-23 13:43:11,No ha pencar en ta vida,16372005,,
DI20240923140400-16371878,DI20240923140400,Simpatitzant de la CNT,"9/23/2024, 11:11:33 AM",2024-09-23 11:11:33,"Quina vida i quina llibertat tenen els treballadors? Treballar 12 hores al dia per arribar malament a final de mes i, a dures penes, pagar el lloguer? Això és vida, això és llibertat?",16370943,,
DI20240923140400-16373951,DI20240923140400,Anti-globalista,"9/23/2024, 2:21:26 PM",2024-09-23 14:21:26,Doncs fundes la teva pròpia empresa i seràs el teu propi amo i et podràs posar el sou que vulguis,16371878,,
DI20240923140400-16369190,DI20240923140400,Floreta,"9/23/2024, 7:31:23 AM",2024-09-23 07:31:23,No en fotreu una de bona! Sàtrapes! ,,,
DI20240923140400-16368345,DI20240923140400,fiascu total,"9/23/2024, 6:25:40 AM",2024-09-23 06:25:40,Veient els comentaris ens mereixem que ens tanquin les fronteres. A veure què en feu llavors dels vostres diners i propietats. Els pobres podrem marxar i trobarem llocs de treballs a qualsevol lloc i segurament amb més drets i estarem millor considerats. Qualsevol diria que un bisbe es Cap d'Estat.,,,
DI20240923140400-16372023,DI20240923140400,Eva,"9/23/2024, 11:25:19 AM",2024-09-23 11:25:19,"Cap problema anirem a la costa blava francesa, que els francesos tampoc us estimen gaire als catalans ",16368345,,
DI20240923140400-16371988,DI20240923140400,Da no en sap mes,"9/23/2024, 11:22:28 AM",2024-09-23 11:22:28,"Rsk andorra no ye dindrs (vostres dindrs) com dius tu. Els diners so. D'espanyols que els tenen alla, si els mouen andorra torna 200 anys enrera xk no te diners propis",16368345,,
DI20240923140400-16370638,DI20240923140400,au,"9/23/2024, 9:31:49 AM",2024-09-23 09:31:49,"Si home...ara resulta que només hi ha propietaris a Andorra, en la resta del Pirineu es tot una comuna...no diguis bajanades. ",16368345,,
DI20240923140400-16370036,DI20240923140400,Moral,"9/23/2024, 8:45:17 AM",2024-09-23 08:45:17,Amb més drets dius?,16368345,,
DI20240923140400-16369277,DI20240923140400,Andorrà que paga impostos,"9/23/2024, 7:38:41 AM",2024-09-23 07:38:41,Tanca la porta en sortir. Gràcies.,16368345,,
DI20240923140400-16370673,DI20240923140400,fiascu total,"9/23/2024, 9:34:54 AM",2024-09-23 09:34:54,som andorrans al menys des del 1238 però universal també,16369277,,
DI20240923140400-16368179,DI20240923140400,Masafi,"9/23/2024, 6:08:48 AM",2024-09-23 06:08:48,als nous “residents rics” els hi importa tres pepinos el turisme. A qui afecten aquestes accions i qui viu del turisme som els andorrans i residents de sempre. Potser q es busquin una feina tots aquests bruts. ,,,
DI20240923140400-16369177,DI20240923140400,Pudor,"9/23/2024, 7:30:31 AM",2024-09-23 07:30:31,Digam del que pressumeixes i et diré … tu sí que ets bruta,16368179,,
DI20240923140400-16368078,DI20240923140400,Com?,"9/23/2024, 5:59:13 AM",2024-09-23 05:59:13,D'on surten aquests? ,,,
DI20240923140400-16370214,DI20240923140400,Dutxat i ben afeitat,"9/23/2024, 8:58:05 AM",2024-09-23 08:58:05,Perroflas de tota la vida que donen la pallissa amb no se quines lluites contra el capital i merdes d’aquestes,16368078,,
DI20240923140400-16368519,DI20240923140400,Albert,"9/23/2024, 6:38:44 AM",2024-09-23 06:38:44,Estan al seu país!! ,16368078,,
DI20240923140400-16367909,DI20240923140400,Moc de pav,"9/23/2024, 5:44:27 AM",2024-09-23 05:44:27,"Que se quedin a casa seu! No volem ximpleries pijoprogres a Andorra, carai!",,,
DI20240923140400-16367681,DI20240923140400,Dutxat i ben afeitat,"9/23/2024, 5:27:55 AM",2024-09-23 05:27:55,"No ens enganyem, són els mateixos pollosos de sempre, l’extrema esquerra que simpatitza amb el comunisme, amb Venezuela, Cuba, Palestina, els veus de la maneta de les pitjors idologies de la història, l’extrema esquerra que odia Estats Units, Israel i el món lliure i que moguts per la ràbia i l’enveja el seu únic projecte és destruir-ho tot. Aquests perfils abunden amb força a Catalunya, però Andorra, de moment, n’ha estat immune.",,,
